iter	Logloss
236	0.375635463
237	0.3755395712
238	0.375328546
239	0.3750958043
240	0.3748234609
241	0.374812989
242	0.374624612
243	0.3745647454
244	0.3744085973
245	0.3742766536
246	0.3741119376
247	0.3738586657
248	0.3736391082
249	0.3735606598
250	0.3735569945
251	0.373457032
252	0.3732502441
253	0.3730864555
254	0.3729287465
255	0.3729284764
256	0.3727695128
257	0.3725708333
258	0.3725479269
259	0.3725344676
260	0.3724619156
261	0.3723159723
262	0.3719866127
263	0.3719229985
264	0.3718642763
265	0.3717747715
266	0.3716036723
267	0.3715106389
268	0.3713895583
269	0.3711419878
270	0.3708411207
271	0.3707769194
272	0.3706233515
273	0.3705536831
274	0.3704702357
275	0.3703849542
276	0.3701287263
277	0.3699305145
278	0.3698218753
279	0.3697677943
280	0.3696044079
281	0.3692964311
282	0.3691864323
283	0.3690393354
284	0.3689792207
285	0.3688868244
286	0.3685443607
287	0.3683425998
288	0.3682097319
289	0.3680395478
290	0.3680297761
291	0.36787805
292	0.3678780446
293	0.3675926394
294	0.3674686531
295	0.3674686528
296	0.3673095328
297	0.3670823006
298	0.3669210144
299	0.3666253377
300	0.3662752325
301	0.3660182189
302	0.3659042072
303	0.3656975835
304	0.3655608365
305	0.3653989306
306	0.3653989268
307	0.3653989184
308	0.3652643334
309	0.3651604615
310	0.3648711851
311	0.3648163591
312	0.3645004065
313	0.3643220699
314	0.3640588608
315	0.3639158364
316	0.3638661016
317	0.3637672251
318	0.3637341045
319	0.3636388313
320	0.3635751164
321	0.3635072598
322	0.3634544491
323	0.3633660456
324	0.3633574053
325	0.3632477936
326	0.3632166314
327	0.3630790359
328	0.3628518562
329	0.362750178
330	0.362656417
331	0.3625293015
332	0.3625000451
333	0.3623872144
334	0.3620042132
335	0.3618271548
336	0.3616396472
337	0.3615696012
338	0.3614718001
339	0.3613652511
340	0.3613003174
341	0.3612902828
342	0.3611497771
343	0.3609484028
344	0.3609073487
345	0.3607884595
346	0.3607194247
347	0.3604814
348	0.3604593708
349	0.3604593706
350	0.3601369491
351	0.3601369491
352	0.3600411625
353	0.3598588402
354	0.3595485719
355	0.3594063151
356	0.3593228794
357	0.3592446153
358	0.3591053401
359	0.3588226322
360	0.3588226313
361	0.3587841601
362	0.3584792432
363	0.3584766328
364	0.3582559017
365	0.3580938189
366	0.3579230224
367	0.3578567402
368	0.3576696533
369	0.3575783756
370	0.3573407535
371	0.357235486
372	0.3571602174
373	0.3571480044
374	0.3569348968
375	0.3567714798
376	0.356764291
377	0.3567502815
378	0.3565583299
379	0.3565236374
380	0.3563215455
381	0.3561148722
382	0.3558932675
383	0.3558150368
384	0.3556997329
385	0.3555379056
386	0.3554848392
387	0.3554134193
388	0.3551860609
389	0.3550139975
390	0.3548390174
391	0.3547914318
392	0.3546687785
393	0.3544425922
394	0.3543777302
395	0.354263041
396	0.3542448529
397	0.3541981104
398	0.3541391997
399	0.354067453
400	0.3539737705
401	0.3538012303
402	0.353657522
403	0.3534911406
404	0.3533735992
405	0.3530961967
406	0.3529889312
407	0.3529590129
408	0.352936906
409	0.3526974479
410	0.3526319129
411	0.3524720742
412	0.3524686878
413	0.3521357243
414	0.3520117259
415	0.3517103506
416	0.3516379293
417	0.3515929496
418	0.3515281213
419	0.3514110047
420	0.3510767653
421	0.3509994421
422	0.3509306442
423	0.35092804
424	0.3507713702
425	0.3507604421
426	0.3505454348
427	0.3503841828
428	0.3502922946
429	0.3501770301
430	0.3499230076
431	0.3497598314
432	0.3497338149
433	0.3496202376
434	0.3495479374
435	0.3493452835
436	0.3491959084
437	0.3490823241
438	0.3488884131
439	0.3487477425
440	0.3486316033
441	0.3484190011
442	0.3483505599
443	0.3482850696
444	0.3481615966
445	0.3481615959
446	0.3480733041
447	0.3480382703
448	0.3478875767
449	0.3476740519
450	0.3475971512
451	0.3475703267
452	0.3474103009
453	0.3472677775
454	0.3471270849
455	0.3471270846
456	0.3468287466
457	0.3468287451
458	0.3467342346
459	0.3466561304
460	0.3465844385
461	0.3465536976
462	0.3463353094
463	0.3461349845
464	0.3460775105
465	0.3459095849
466	0.3458749337
467	0.3455650975
468	0.3453549021
469	0.3451634429
470	0.3450680341
471	0.3449237596
472	0.3447841912
473	0.3445318696
474	0.3443064135
475	0.344257481
476	0.3441732558
477	0.344154201
478	0.3440488132
479	0.3439860536
480	0.3439675946
481	0.3439185379
482	0.3437289478
483	0.3435602106
484	0.3435128566
485	0.3434047725
486	0.3433100183
487	0.3432984826
488	0.3431885058
489	0.342876493
490	0.3427614798
491	0.342755732
492	0.3427227491
493	0.342589955
494	0.3424215004
495	0.3422293253
496	0.3421776629
497	0.3418784034
498	0.3418371014
499	0.3416959425
500	0.3416237014
501	0.3414618626
502	0.341456025
503	0.3413170185
504	0.3411762249
505	0.3411681305
506	0.3409886184
507	0.3408505611
508	0.3407500915
509	0.3407488251
510	0.3406098446
511	0.3404220509
512	0.3402920723
513	0.340289654
514	0.3402881133
515	0.3402828945
516	0.3402200164
517	0.3400133977
518	0.339840873
519	0.3396280179
520	0.3395637045
521	0.3393457785
522	0.3393419651
523	0.3393369346
524	0.3392062052
525	0.3391802168
526	0.3390912644
527	0.3390389117
528	0.3388603507
529	0.3387091319
530	0.3384986539
531	0.3384779857
532	0.3383054988
533	0.3382166186
534	0.3381350814
535	0.3381285352
536	0.3381119923
537	0.3381052543
538	0.3379612085
539	0.3377855334
540	0.3376187815
541	0.337494832
542	0.3373815651
543	0.3372151541
544	0.3370215601
545	0.3368665569
546	0.3368586497
547	0.3367047095
548	0.3367025437
549	0.3366973351
550	0.3365075224
551	0.3363702498
552	0.336277281
553	0.3361168457
554	0.3360269078
555	0.3360239671
556	0.3360188586
557	0.3358268298
558	0.3356691544
559	0.3355186172
560	0.3354852143
561	0.3353293168
562	0.3350973167
563	0.3349327161
564	0.3349278547
565	0.3348487694
566	0.3348140423
567	0.3346338692
568	0.3343883499
569	0.3343234305
570	0.3342720006
571	0.3342666798
572	0.3342023472
573	0.3340320693
574	0.3339203048
575	0.3337649698
576	0.3336854946
577	0.333651595
578	0.3335457433
579	0.333489222
580	0.3334129933
581	0.3333539848
582	0.3333060182
583	0.333248865
584	0.3332427469
585	0.3332353521
586	0.3331143491
587	0.3330223377
588	0.3330185153
589	0.3330136205
590	0.3330069482
591	0.3329780905
592	0.3327584072
593	0.3326454851
594	0.3325084227
595	0.3324420935
596	0.3322389182
597	0.3321462623
598	0.3321403712
599	0.332132532
600	0.3321209357
601	0.3320366066
602	0.3319448735
603	0.3318387768
604	0.3318291798
605	0.3317326872
606	0.3317009643
607	0.3316978809
608	0.3315914506
609	0.3315885016
610	0.3314828178
611	0.3313866109
612	0.3313187249
613	0.33131746
614	0.3313134344
615	0.3311995859
616	0.3311267098
617	0.3310825411
618	0.3309388955
619	0.3307956049
620	0.330664826
621	0.3305264964
622	0.3304933701
623	0.3303827034
624	0.330377208
625	0.3301457392
626	0.3299004598
627	0.3298024912
628	0.32968287
629	0.3295691464
630	0.3295328141
631	0.3294992469
632	0.3294971498
633	0.3293509662
634	0.3292979112
635	0.3292494634
636	0.3292404073
637	0.3292350289
638	0.3291050713
639	0.3290274845
640	0.3290148835
641	0.3289351262
642	0.3288471482
643	0.3287649257
644	0.3286850407
645	0.3283765131
646	0.3283283545
647	0.3281073038
648	0.3280281268
649	0.3278760712
650	0.3278485067
651	0.327754956
652	0.3276495357
653	0.3276469035
654	0.3276444488
655	0.3275215943
656	0.3274375739
657	0.3273327722
658	0.3271475269
659	0.3271420888
660	0.3270945595
661	0.3269857423
662	0.3267695932
663	0.3266707396
664	0.3266588584
665	0.3264617817
666	0.3264593213
667	0.3262257531
668	0.3262209292
669	0.3262161136
670	0.3261381728
671	0.326055751
672	0.3259408646
673	0.3258766212
674	0.3257390818
675	0.3256907124
676	0.3255253714
677	0.3254027403
678	0.3253016588
679	0.3252101098
680	0.3249776573
681	0.3249721724
682	0.3249029991
683	0.3248542746
684	0.3248532871
685	0.3248161254
686	0.3246214591
687	0.3245909124
688	0.3244694541
689	0.324466912
690	0.3244382845
691	0.3243186757
692	0.324190853
693	0.3241417377
694	0.3241368308
695	0.3241238634
696	0.3241113376
697	0.3239972142
698	0.3238407287
699	0.3237431699
700	0.3237047939
701	0.3236998121
702	0.3236220543
703	0.3236142304
704	0.3235984451
705	0.3235934926
706	0.3234427978
707	0.3232259018
708	0.323151148
709	0.3230558921
710	0.3229928004
711	0.3229891696
712	0.3229147551
713	0.3227006535
714	0.322629499
715	0.322584492
716	0.3225805678
717	0.3224776455
718	0.3224106419
719	0.3222987768
720	0.3222869697
721	0.3221891309
722	0.3220765228
723	0.3220731648
724	0.3220055345
725	0.3218973675
726	0.3217708779
727	0.3217411134
728	0.3217380495
729	0.3216357544
730	0.32152647
731	0.321461962
732	0.3214030197
733	0.3213994684
734	0.3213960682
735	0.3213906526
736	0.32132199
737	0.3213186789
738	0.3213179292
739	0.3213065366
740	0.3212958929
741	0.3212467755
742	0.32113584
743	0.3210287527
744	0.3209044976
745	0.3207978171
746	0.3207549097
747	0.3206887719
748	0.3205024571
749	0.3203879294
750	0.3203852493
751	0.3203810267
752	0.3202776391
753	0.3202721927
754	0.3202681106
755	0.320138257
756	0.3200488615
757	0.3200456779
758	0.3200416495
759	0.3200397617
760	0.3197851433
761	0.3196196082
762	0.3194974726
763	0.3194923744
764	0.3194740472
765	0.3194620089
766	0.3194504345
767	0.3192648077
768	0.3192588745
769	0.3191262577
770	0.3190145341
771	0.3190099541
772	0.3189954418
773	0.3189903839
774	0.318818582
775	0.3187181222
776	0.3186232846
777	0.3186102868
778	0.318533549
779	0.3185311395
780	0.3184406215
781	0.3183799269
782	0.3183792955
783	0.3183768598
784	0.3182958355
785	0.3181941993
786	0.3181290537
787	0.3180967889
788	0.317955063
789	0.3179384433
790	0.3179358219
791	0.3178084886
792	0.3177542564
793	0.3176122429
794	0.3175068892
795	0.3174359875
796	0.3172716361
797	0.3171372661
798	0.3170858102
799	0.3170849189
800	0.3169676665
801	0.3169624824
802	0.3169597491
803	0.3168720555
804	0.3167022489
805	0.3165693542
806	0.316549985
807	0.3165473456
808	0.3165235817
809	0.3162667105
810	0.3162634523
811	0.3162465008
812	0.3162213105
813	0.316083742
814	0.3159026697
815	0.3158469828
816	0.3158298734
817	0.3156655477
818	0.3155338171
819	0.3155131781
820	0.3154317542
821	0.3153296865
822	0.315251292
823	0.3151228272
824	0.3150061896
825	0.3149907689
826	0.3148726829
827	0.3148209034
828	0.3146984132
829	0.3145852589
830	0.3144521147
831	0.3144496035
832	0.314438409
833	0.3143207535
834	0.3142599485
835	0.3142543428
836	0.3141942453
837	0.3141915724
838	0.3141867537
839	0.3140941299
840	0.3140832409
841	0.3138730682
842	0.3138561358
843	0.3136950476
844	0.3136886928
845	0.313569765
846	0.313550589
847	0.3135380505
848	0.3134506289
849	0.3134286257
850	0.3133159089
851	0.3132637969
852	0.3131075866
853	0.3131064848
854	0.3131022699
855	0.3130995576
856	0.3130484998
857	0.3129403804
858	0.3128824121
859	0.3128779429
860	0.3127172072
861	0.3127097527
862	0.3127064103
863	0.3125815135
864	0.3124721225
865	0.312449636
866	0.3123221914
867	0.3122567894
868	0.3121402827
869	0.3120488729
870	0.3120385133
871	0.3119172005
872	0.3118836053
873	0.3118700766
874	0.3118176226
875	0.3118122343
876	0.3118045922
877	0.3117925324
878	0.3117004572
879	0.3116408497
880	0.3116394803
881	0.3115869461
882	0.3115144795
883	0.3114921269
884	0.3114797437
885	0.311460018
886	0.3113481368
887	0.3111772257
888	0.3110111167
889	0.3108451352
890	0.3108033166
891	0.3107014269
892	0.3105323485
893	0.3105314345
894	0.3105043508
895	0.3104176236
896	0.3103286756
897	0.3103150822
898	0.3102285512
899	0.3102195561
900	0.3101143429
901	0.3100130108
902	0.3099781186
903	0.3098887407
904	0.3098868228
905	0.309832763
906	0.3096608197
907	0.30948635
908	0.3093572976
909	0.3092405986
910	0.3092257172
911	0.3092227059
912	0.3091187081
913	0.3090649222
914	0.3090121346
915	0.3089302605
916	0.3088408834
917	0.3087289172
918	0.3084446835
919	0.3084420444
920	0.3084407778
921	0.3083877361
922	0.3083781732
923	0.3083499492
924	0.3083432211
925	0.3082888062
926	0.3081635178
927	0.3080394639
928	0.307942852
929	0.3079403597
930	0.3078181253
931	0.3076115222
932	0.3075911032
933	0.3075061082
934	0.3074938476
935	0.3074931356
936	0.3074093068
937	0.3072504923
938	0.3071725604
939	0.3071704056
940	0.3071211873
941	0.3071152385
942	0.3070361698
943	0.30700536
944	0.3069912484
945	0.3069877734
946	0.30693362
947	0.3068432955
948	0.3068422334
949	0.3067516686
950	0.3064853544
951	0.3064778707
952	0.3063182379
953	0.3060746348
954	0.3059310284
955	0.3058610667
956	0.3058512375
957	0.3057277115
958	0.3057253705
959	0.3057241015
960	0.3054793297
961	0.3054485017
962	0.3053989026
963	0.3053209495
964	0.3053151434
965	0.3053128963
966	0.3051858983
967	0.3051828473
968	0.3051140686
969	0.3050323962
970	0.30490535
971	0.3047588812
972	0.3046646346
973	0.3046032797
974	0.3045994338
975	0.3045988156
976	0.3043614697
977	0.3042825575
978	0.3042048608
979	0.3041782486
980	0.3041759342
981	0.304175322
982	0.3041717403
983	0.3040626409
984	0.3039319363
985	0.3039228494
986	0.3038309486
987	0.3037552955
988	0.3037518704
989	0.3037485609
990	0.3036571309
991	0.3036538613
992	0.3035990981
993	0.3034827703
994	0.3034284342
995	0.3033405332
996	0.3031838576
997	0.30318248
998	0.3030030547
999	0.3029109376
